Count,OrgFlow,OriDisOrgID,DesDisOrgID,OriOrgLocationCountry,DesOrgLocationCountry,OriOrgLocationDetails,DesOrgLocationDetails,OriOrgName,DesOrgName,OriOrgType,DesOrgType
1,https://ror.org/00msqp585 -> https://ror.org/00sjd5653,https://ror.org/00msqp585,https://ror.org/00sjd5653,JP,JP,Fukui-shi,Ibaraki,University of Fukui,Ibaraki University,education,education
1,https://ror.org/00msqp585 -> https://ror.org/05nf86y53,https://ror.org/00msqp585,https://ror.org/05nf86y53,JP,JP,Fukui-shi,Tōkai-mura,University of Fukui,Japan Atomic Energy Agency,education,government
1,https://ror.org/00ntfnx83 -> https://ror.org/00097mb19,https://ror.org/00ntfnx83,https://ror.org/00097mb19,JP,JP,Tokyo,Tokyo,Waseda University,Japan Science and Technology Agency,education,government
1,https://ror.org/00ntfnx83 -> https://ror.org/001hv0k59,https://ror.org/00ntfnx83,https://ror.org/001hv0k59,JP,JP,Tokyo,Nagoya,Waseda University,Toyota Technological Institute,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/002rw7y37,https://ror.org/00ntfnx83,https://ror.org/002rw7y37,JP,JP,Tokyo,Tokyo,Waseda University,Aoyama Gakuin University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/00kzych23,https://ror.org/00ntfnx83,https://ror.org/00kzych23,JP,JP,Tokyo,Tokyo,Waseda University,Nippon Sport Science University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/00msqp585,https://ror.org/00ntfnx83,https://ror.org/00msqp585,JP,JP,Tokyo,Fukui-shi,Waseda University,University of Fukui,education,education
180,https://ror.org/00ntfnx83 -> https://ror.org/00ntfnx83,https://ror.org/00ntfnx83,https://ror.org/00ntfnx83,JP,JP,Tokyo,Tokyo,Waseda University,Waseda University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/00p4k0j84,https://ror.org/00ntfnx83,https://ror.org/00p4k0j84,JP,JP,Tokyo,Fukuoka,Waseda University,Kyushu University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/00qg0kr10,https://ror.org/00ntfnx83,https://ror.org/00qg0kr10,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo University of Agriculture and Technology,education,education
3,https://ror.org/00ntfnx83 -> https://ror.org/00sjd5653,https://ror.org/00ntfnx83,https://ror.org/00sjd5653,JP,JP,Tokyo,Ibaraki,Waseda University,Ibaraki University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/00ws30h19,https://ror.org/00ntfnx83,https://ror.org/00ws30h19,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo Metropolitan University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/00x194q47,https://ror.org/00ntfnx83,https://ror.org/00x194q47,JP,JP,Tokyo,Tokyo,Waseda University,Rikkyo University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/00ys1hz88,https://ror.org/00ntfnx83,https://ror.org/00ys1hz88,JP,JP,Tokyo,Nagaoka,Waseda University,Nagaoka University of Technology,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/0112mx960,https://ror.org/00ntfnx83,https://ror.org/0112mx960,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo Institute of Technology,education,education
5,https://ror.org/00ntfnx83 -> https://ror.org/012tqgb57,https://ror.org/00ntfnx83,https://ror.org/012tqgb57,JP,JP,Tokyo,Kyoto,Waseda University,Ryukoku University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/01bawqf59,https://ror.org/00ntfnx83,https://ror.org/01bawqf59,JP,JP,Tokyo,Fujisawa,Waseda University,Shonan Institute of Technology,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/01fxdkm29,https://ror.org/00ntfnx83,https://ror.org/01fxdkm29,JP,JP,Tokyo,Kyoto,Waseda University,Doshisha University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/01hjzeq58,https://ror.org/00ntfnx83,https://ror.org/01hjzeq58,JP,JP,Tokyo,Chiba,Waseda University,Chiba University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/01p7qe739,https://ror.org/00ntfnx83,https://ror.org/01p7qe739,JP,JP,Tokyo,Tokyo,Waseda University,Tokai University,education,education
3,https://ror.org/00ntfnx83 -> https://ror.org/01sjwvz98,https://ror.org/00ntfnx83,https://ror.org/01sjwvz98,JP,JP,Tokyo,Wako,Waseda University,RIKEN,education,facility
2,https://ror.org/00ntfnx83 -> https://ror.org/01v1m2411,https://ror.org/00ntfnx83,https://ror.org/01v1m2411,JP,JP,Tokyo,Kyoto,Waseda University,The Ritsumeikan Trust,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/020wjcq07,https://ror.org/00ntfnx83,https://ror.org/020wjcq07,JP,JP,Tokyo,Tokyo,Waseda University,Shibaura Institute of Technology,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/021a26605,https://ror.org/00ntfnx83,https://ror.org/021a26605,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo University of Technology,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/022yhjq53,https://ror.org/00ntfnx83,https://ror.org/022yhjq53,JP,JP,Tokyo,Tokyo,Waseda University,Meisei University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/026v1ze26,https://ror.org/00ntfnx83,https://ror.org/026v1ze26,JP,JP,Tokyo,Tsukuba,Waseda University,National Institute for Materials Science,education,facility
3,https://ror.org/00ntfnx83 -> https://ror.org/02e16g702,https://ror.org/00ntfnx83,https://ror.org/02e16g702,JP,JP,Tokyo,Sapporo,Waseda University,Hokkaido University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/02hwp6a56,https://ror.org/00ntfnx83,https://ror.org/02hwp6a56,JP,JP,Tokyo,Kanazawa,Waseda University,Kanazawa University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/02kpeqv85,https://ror.org/00ntfnx83,https://ror.org/02kpeqv85,JP,JP,Tokyo,Kyoto,Waseda University,Kyoto University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/02rqvrp93,https://ror.org/00ntfnx83,https://ror.org/02rqvrp93,JP,JP,Tokyo,Tokyo,Waseda University,Meiji University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/02s5jck73,https://ror.org/00ntfnx83,https://ror.org/02s5jck73,JP,JP,Tokyo,Machida,Waseda University,J. F. Oberlin University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/02sps0775,https://ror.org/00ntfnx83,https://ror.org/02sps0775,JP,JP,Tokyo,Kasugai,Waseda University,Chubu University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/034zkkc78,https://ror.org/00ntfnx83,https://ror.org/034zkkc78,JP,JP,Tokyo,Tokyo,Waseda University,Teikyo Heisei University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/035t8zc32,https://ror.org/00ntfnx83,https://ror.org/035t8zc32,JP,JP,Tokyo,Osaka,Waseda University,Osaka University,education,education
3,https://ror.org/00ntfnx83 -> https://ror.org/03kjjhe36,https://ror.org/00ntfnx83,https://ror.org/03kjjhe36,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo Women's Medical University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/03mfefw72,https://ror.org/00ntfnx83,https://ror.org/03mfefw72,JP,JP,Tokyo,Kitakyushu,Waseda University,The University of Kitakyushu,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/03qvqb743,https://ror.org/00ntfnx83,https://ror.org/03qvqb743,JP,JP,Tokyo,Hachiōji,Waseda University,Chuo University,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/03zyp6p76,https://ror.org/00ntfnx83,https://ror.org/03zyp6p76,JP,JP,Tokyo,Yokohama,Waseda University,Yokohama National University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/048nxq511,https://ror.org/00ntfnx83,https://ror.org/048nxq511,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo University of Marine Science and Technology,education,education
2,https://ror.org/00ntfnx83 -> https://ror.org/04bcbax71,https://ror.org/00ntfnx83,https://ror.org/04bcbax71,JP,JP,Tokyo,Tokyo,Waseda University,Musashino University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/04d139241,https://ror.org/00ntfnx83,https://ror.org/04d139241,JP,JP,Tokyo,Nagoya,Waseda University,Tokai National Higher Education and Research System,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/04dt6bw53,https://ror.org/00ntfnx83,https://ror.org/04dt6bw53,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo City University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/051k3eh31,https://ror.org/00ntfnx83,https://ror.org/051k3eh31,JP,JP,Tokyo,Tokyo,Waseda University,Tokyo Medical and Dental University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/053d3tv41,https://ror.org/00ntfnx83,https://ror.org/053d3tv41,JP,JP,Tokyo,Ōtawara,Waseda University,International University of Health and Welfare,education,education
8,https://ror.org/00ntfnx83 -> https://ror.org/057zh3y96,https://ror.org/00ntfnx83,https://ror.org/057zh3y96,JP,JP,Tokyo,Tokyo,Waseda University,The University of Tokyo,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/05b1kx621,https://ror.org/00ntfnx83,https://ror.org/05b1kx621,JP,JP,Tokyo,Akita,Waseda University,Akita Prefectural University,education,education
1,https://ror.org/00ntfnx83 -> https://ror.org/05jk51a88,https://ror.org/00ntfnx83,https://ror.org/05jk51a88,JP,JP,Tokyo,Tokyo,Waseda University,Nihon University,education,education
3,https://ror.org/00ntfnx83 -> https://ror.org/05nf86y53,https://ror.org/00ntfnx83,https://ror.org/05nf86y53,JP,JP,Tokyo,Tōkai-mura,Waseda University,Japan Atomic Energy Agency,education,government
1,https://ror.org/00p4k0j84 -> https://ror.org/00097mb19,https://ror.org/00p4k0j84,https://ror.org/00097mb19,JP,JP,Fukuoka,Tokyo,Kyushu University,Japan Science and Technology Agency,education,government
1,https://ror.org/00p4k0j84 -> https://ror.org/001et4e78,https://ror.org/00p4k0j84,https://ror.org/001et4e78,JP,JP,Fukuoka,Hiroshima,Kyushu University,Hiroshima City University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/002rw7y37,https://ror.org/00p4k0j84,https://ror.org/002rw7y37,JP,JP,Fukuoka,Tokyo,Kyushu University,Aoyama Gakuin University,education,education
3,https://ror.org/00p4k0j84 -> https://ror.org/00bmxak18,https://ror.org/00p4k0j84,https://ror.org/00bmxak18,JP,JP,Fukuoka,Fukuoka,Kyushu University,Fukuoka Institute of Technology,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/00mrjbj15,https://ror.org/00p4k0j84,https://ror.org/00mrjbj15,JP,JP,Fukuoka,Fukuyama,Kyushu University,Fukuyama University,education,education
164,https://ror.org/00p4k0j84 -> https://ror.org/00p4k0j84,https://ror.org/00p4k0j84,https://ror.org/00p4k0j84,JP,JP,Fukuoka,Fukuoka,Kyushu University,Kyushu University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/00x194q47,https://ror.org/00p4k0j84,https://ror.org/00x194q47,JP,JP,Fukuoka,Tokyo,Kyushu University,Rikkyo University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/0112mx960,https://ror.org/00p4k0j84,https://ror.org/0112mx960,JP,JP,Fukuoka,Tokyo,Kyushu University,Tokyo Institute of Technology,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/012eh0r35,https://ror.org/00p4k0j84,https://ror.org/012eh0r35,JP,JP,Fukuoka,Fukushima,Kyushu University,Fukushima Medical University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/014fz7968,https://ror.org/00p4k0j84,https://ror.org/014fz7968,JP,JP,Fukuoka,Kumamoto,Kyushu University,Sojo University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01703db54,https://ror.org/00p4k0j84,https://ror.org/01703db54,JP,JP,Fukuoka,Tsukuba,Kyushu University,National Institute of Advanced Industrial Science and Technology,education,government
2,https://ror.org/00p4k0j84 -> https://ror.org/0188yz413,https://ror.org/00p4k0j84,https://ror.org/0188yz413,JP,JP,Fukuoka,Tokyo,Kyushu University,Kyorin University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01dq60k83,https://ror.org/00p4k0j84,https://ror.org/01dq60k83,JP,JP,Fukuoka,Sendai,Kyushu University,Tohoku University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01fxdkm29,https://ror.org/00p4k0j84,https://ror.org/01fxdkm29,JP,JP,Fukuoka,Kyoto,Kyushu University,Doshisha University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01hjzeq58,https://ror.org/00p4k0j84,https://ror.org/01hjzeq58,JP,JP,Fukuoka,Chiba,Kyushu University,Chiba University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01nckkm68,https://ror.org/00p4k0j84,https://ror.org/01nckkm68,JP,JP,Fukuoka,Tokyo,Kyushu University,Sophia University,education,education
4,https://ror.org/00p4k0j84 -> https://ror.org/01nyv7k26,https://ror.org/00p4k0j84,https://ror.org/01nyv7k26,JP,JP,Fukuoka,Ōita,Kyushu University,Oita University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01pkeax38,https://ror.org/00p4k0j84,https://ror.org/01pkeax38,JP,JP,Fukuoka,Fukayachō,Kyushu University,Saitama Institute of Technology,education,education
3,https://ror.org/00p4k0j84 -> https://ror.org/01tqqny90,https://ror.org/00p4k0j84,https://ror.org/01tqqny90,JP,JP,Fukuoka,Nagasaki,Kyushu University,Nagasaki International University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01w6wtk13,https://ror.org/00p4k0j84,https://ror.org/01w6wtk13,JP,JP,Fukuoka,Shizuoka,Kyushu University,Shizuoka University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/01wqrpc44,https://ror.org/00p4k0j84,https://ror.org/01wqrpc44,JP,JP,Fukuoka,Fukuoka,Kyushu University,Kyushu Sangyo University,education,education
7,https://ror.org/00p4k0j84 -> https://ror.org/02278tr80,https://ror.org/00p4k0j84,https://ror.org/02278tr80,JP,JP,Fukuoka,Kitakyushu,Kyushu University,Kyushu Institute of Technology,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/026v1ze26,https://ror.org/00p4k0j84,https://ror.org/026v1ze26,JP,JP,Fukuoka,Tsukuba,Kyushu University,National Institute for Materials Science,education,facility
2,https://ror.org/00p4k0j84 -> https://ror.org/02cgss904,https://ror.org/00p4k0j84,https://ror.org/02cgss904,JP,JP,Fukuoka,Kumamoto,Kyushu University,Kumamoto University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/02dgmxb18,https://ror.org/00p4k0j84,https://ror.org/02dgmxb18,JP,JP,Fukuoka,Ube,Kyushu University,Yamaguchi University Hospital,education,healthcare
1,https://ror.org/00p4k0j84 -> https://ror.org/02dvjfw95,https://ror.org/00p4k0j84,https://ror.org/02dvjfw95,JP,JP,Fukuoka,Hikone,Kyushu University,University of Shiga Prefecture,education,education
6,https://ror.org/00p4k0j84 -> https://ror.org/02e16g702,https://ror.org/00p4k0j84,https://ror.org/02e16g702,JP,JP,Fukuoka,Sapporo,Kyushu University,Hokkaido University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/02hwp6a56,https://ror.org/00p4k0j84,https://ror.org/02hwp6a56,JP,JP,Fukuoka,Kanazawa,Kyushu University,Kanazawa University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/02j6c0d67,https://ror.org/00p4k0j84,https://ror.org/02j6c0d67,JP,JP,Fukuoka,Yokohama,Kyushu University,Kanagawa University,education,education
6,https://ror.org/00p4k0j84 -> https://ror.org/02kpeqv85,https://ror.org/00p4k0j84,https://ror.org/02kpeqv85,JP,JP,Fukuoka,Kyoto,Kyushu University,Kyoto University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/02qf2tx24,https://ror.org/00p4k0j84,https://ror.org/02qf2tx24,JP,JP,Fukuoka,Nishinomiya,Kyushu University,Kwansei Gakuin University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/02xqkcw08,https://ror.org/00p4k0j84,https://ror.org/02xqkcw08,JP,JP,Fukuoka,Hachiōji,Kyushu University,National Institute of Technology,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/02zdz1m23,https://ror.org/00p4k0j84,https://ror.org/02zdz1m23,JP,JP,Fukuoka,Tokyo,Kyushu University,"Ministry of Agriculture, Forestry and Fisheries",education,government
3,https://ror.org/00p4k0j84 -> https://ror.org/035t8zc32,https://ror.org/00p4k0j84,https://ror.org/035t8zc32,JP,JP,Fukuoka,Osaka,Kyushu University,Osaka University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/037s2db26,https://ror.org/00p4k0j84,https://ror.org/037s2db26,JP,JP,Fukuoka,Tokyo,Kyushu University,Gakushuin University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/03cxys317,https://ror.org/00p4k0j84,https://ror.org/03cxys317,JP,JP,Fukuoka,Yamaguchi,Kyushu University,Yamaguchi University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/03hv1ad10,https://ror.org/00p4k0j84,https://ror.org/03hv1ad10,JP,JP,Fukuoka,Akita,Kyushu University,Akita University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/03jvvjr23,https://ror.org/00p4k0j84,https://ror.org/03jvvjr23,JP,JP,Fukuoka,Fukuoka,Kyushu University,Daiichi University of Pharmacy,education,education
3,https://ror.org/00p4k0j84 -> https://ror.org/03mfefw72,https://ror.org/00p4k0j84,https://ror.org/03mfefw72,JP,JP,Fukuoka,Kitakyushu,Kyushu University,The University of Kitakyushu,education,education
6,https://ror.org/00p4k0j84 -> https://ror.org/03ss88z23,https://ror.org/00p4k0j84,https://ror.org/03ss88z23,JP,JP,Fukuoka,Kagoshima,Kyushu University,Kagoshima University,education,education
1,https://ror.org/00p4k0j84 -> https://ror.org/03t78wx29,https://ror.org/00p4k0j84,https://ror.org/03t78wx29,JP,JP,Fukuoka,Hiroshima,Kyushu University,Hiroshima University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/03zyp6p76,https://ror.org/00p4k0j84,https://ror.org/03zyp6p76,JP,JP,Fukuoka,Yokohama,Kyushu University,Yokohama National University,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/041jswc25,https://ror.org/00p4k0j84,https://ror.org/041jswc25,JP,JP,Fukuoka,Tokyo,Kyushu University,Central Research Institute of Electric Power Industry,education,nonprofit
1,https://ror.org/00p4k0j84 -> https://ror.org/0445phv87,https://ror.org/00p4k0j84,https://ror.org/0445phv87,JP,JP,Fukuoka,Toyama,Kyushu University,University of Toyama,education,education
2,https://ror.org/00p4k0j84 -> https://ror.org/0447kww10,https://ror.org/00p4k0j84,https://ror.org/0447kww10,JP,JP,Fukuoka,Miyazaki,Kyushu University,University of Miyazaki,education,education
3,https://ror.org/00p4k0j84 -> https://ror.org/048rj2z13,https://ror.org/00p4k0j84,https://ror.org/048rj2z13,JP,JP,Fukuoka,Tokyo,Kyushu University,"Ministry of Education, Culture, Sports, Science and Technology",education,government
2,https://ror.org/00p4k0j84 -> https://ror.org/0496p0503,https://ror.org/00p4k0j84,https://ror.org/0496p0503,JP,JP,Fukuoka,Tokyo,Kyushu University,Rissho University,education,education
3,https://ror.org/00p4k0j84 -> https://ror.org/04d139241,https://ror.org/00p4k0j84,https://ror.org/04d139241,JP,JP,Fukuoka,Nagoya,Kyushu University,Tokai National Higher Education and Research System,education,education
