OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
-0.2550351675104797,https://ror.org/0326v3z14,JP,Tokyo,Toshiba (Japan),company
-0.2550351675104797,https://ror.org/034jd0m14,JP,Yamatokōriyama,"National Institute of Technology, Nara College",education
-0.2764350127447283,https://ror.org/001et4e78,JP,Hiroshima,Hiroshima City University,education
-0.30263676932004246,https://ror.org/00rghrr56,JP,Kochi,Kochi University of Technology,education
-0.30263676932004246,https://ror.org/02ws33e43,JP,Nonoichi,Kanazawa Institute of Technology,education
-0.3026445489981614,https://ror.org/05qh38f12,JP,Tokyo,Takushoku University,education
-0.3580910592870365,https://ror.org/016bgq349,JP,Tokyo,National Institute of Information and Communications Technology,facility
-0.3843582143168275,https://ror.org/01sjwvz98,JP,Wako,RIKEN,facility
-0.3885596553273664,https://ror.org/05t70xh16,JP,Kyoto,Kyoto Sangyo University,education
-0.39743993550994666,https://ror.org/002rw7y37,JP,Tokyo,Aoyama Gakuin University,education
-0.4295677290548358,https://ror.org/01703db54,JP,Tsukuba,National Institute of Advanced Industrial Science and Technology,government
-0.46077291882098786,https://ror.org/05wj18248,JP,Hachinohe,Hachinohe Institute of Technology,education
-0.48493748755731075,https://ror.org/01pe1d703,JP,Kyoto,Advanced Telecommunications Research Institute International,facility
-0.49224388506333727,https://ror.org/051j8zv27,JP,Kashihara,Osaka Kyoiku University,education
-0.4999997355243703,https://ror.org/03xbq6057,JP,Kobe,Kobe Institute Of Computing,education
-0.5000000003712154,https://ror.org/01v1m2411,JP,Kyoto,The Ritsumeikan Trust,education
-0.5092219607167829,https://ror.org/02j6c0d67,JP,Yokohama,Kanagawa University,education
-0.517096028852537,https://ror.org/055yf1005,JP,Nagoya,Nagoya Institute of Technology,education
-0.5962151631013995,https://ror.org/00bx6dj65,JP,Tokyo,Hosei University,education
-0.6915773308698377,https://ror.org/03ppx1p25,JP,Sasebo,University of Nagasaki,education
-0.7147606155460203,https://ror.org/03ptaj492,JP,Musashino,Seikei University,education
-0.7695914389133408,https://ror.org/02e2wvy23,JP,Kyoto,Kyoto Tachibana University,education
-0.8674731291974053,https://ror.org/03c6bf397,JP,Tokyo,Institute of Behavioral Sciences,facility
-0.8825261336946627,https://ror.org/0504dfg48,JP,Sendai,Tohoku Gakuin University,education
-0.9040548535907434,https://ror.org/01529vy56,JP,Tsu,Mie University,education
-0.9223764161868536,https://ror.org/024yc3q36,JP,Tottori,Tottori University,education
-1.1259632614298347,https://ror.org/02cntp233,JP,Nagoya,Daido University,education
-1.204348552424142,https://ror.org/044vy1d05,JP,Tokushima,Tokushima University,education
-1.2479414493132042,https://ror.org/058h74p94,JP,Nagasaki,Nagasaki University,education
-1.5170885935107097,https://ror.org/02qsepw74,JP,Toyota,Aichi Institute of Technology,education
