OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
-0.12464404111325182,https://ror.org/05kzadn81,JP,Nara-shi,Nara Women's University,education
-0.13316622093713215,https://ror.org/047khpn70,JP,Fujisawa,Keio University Shonan Fujisawa,education
-0.1384600046169246,https://ror.org/0516ah480,JP,Hayama,"The Graduate University for Advanced Studies, SOKENDAI",education
-0.16427636681045746,https://ror.org/00bx6dj65,JP,Tokyo,Hosei University,education
-0.19720229856146787,https://ror.org/04d139241,JP,Nagoya,Tokai National Higher Education and Research System,education
-0.20748496665021243,https://ror.org/02kn6nx58,JP,Tokyo,Keio University,education
-0.2077424620880312,https://ror.org/03savr706,JP,Tokyo,"Temple University, Japan",education
-0.23155664523203717,https://ror.org/0112mx960,JP,Tokyo,Tokyo Institute of Technology,education
-0.2510244527058363,https://ror.org/02cf1je33,JP,Sakai,Osaka Prefecture University,education
-0.254431216985947,https://ror.org/00p4k0j84,JP,Fukuoka,Kyushu University,education
-0.26062438441900304,https://ror.org/02j6c0d67,JP,Yokohama,Kanagawa University,education
-0.28309005852074154,https://ror.org/01jhgy173,JP,Osaka,Kishiwada City Hospital,healthcare
-0.305486717092677,https://ror.org/035t8zc32,JP,Osaka,Osaka University,education
-0.37273218387261897,https://ror.org/04ajrmg05,JP,Nagoya,Chukyo University,education
-0.39999616965685536,https://ror.org/024yc3q36,JP,Tottori,Tottori University,education
-0.41313132342977027,https://ror.org/002rw7y37,JP,Tokyo,Aoyama Gakuin University,education
-0.43951331095248186,https://ror.org/03tgsfw79,JP,Kobe,Kobe University,education
-0.45341613136812686,https://ror.org/051k3eh31,JP,Tokyo,Tokyo Medical and Dental University,education
-0.49999998652279226,https://ror.org/03fyvh407,JP,Koshigaya,Dokkyo Medical University Saitama Medical Center,healthcare
-0.5000000000033805,https://ror.org/025h9kw94,JP,Asahikawa,Asahikawa Medical University,education
-0.5000000000033805,https://ror.org/01gfny940,JP,Miyazaki,Miyazaki Municipal University,education
-0.5000000000033805,https://ror.org/02dvjfw95,JP,Hikone,University of Shiga Prefecture,education
-0.5324048023762813,https://ror.org/04jqj7p05,JP,Tokyo,Hitotsubashi University,education
-0.5764516827494306,https://ror.org/02956yf07,JP,Tsukuba,University of Tsukuba,education
-0.6377518852094454,https://ror.org/02e16g702,JP,Sapporo,Hokkaido University,education
-0.6447999991629559,https://ror.org/01dq60k83,JP,Sendai,Tohoku University,education
-0.6713957123582108,https://ror.org/047wxqn68,JP,Tokyo,Mejiro University,education
-0.7179063752119292,https://ror.org/00ntfnx83,JP,Tokyo,Waseda University,education
-0.731635467788721,https://ror.org/053h75930,JP,Tokyo,Bunkyo University,education
-0.7454989808512972,https://ror.org/03t78wx29,JP,Hiroshima,Hiroshima University,education
-0.7713903108562296,https://ror.org/017hkng22,JP,Matsuyama,Ehime University,education
-0.7749278318023313,https://ror.org/01cg0k189,JP,Tokyo,International Christian University,education
-0.8371698976281001,https://ror.org/03jzxkg37,JP,Tokyo,Senshu University,education
-0.863498860331949,https://ror.org/01hjzeq58,JP,Chiba,Chiba University,education
-0.8884579363744658,https://ror.org/02hwp6a56,JP,Kanazawa,Kanazawa University,education
-0.9117808484452921,https://ror.org/00qg0kr10,JP,Tokyo,Tokyo University of Agriculture and Technology,education
-0.927709678286191,https://ror.org/01xxp6985,JP,Kochi,Kōchi University,education
-0.927709678286191,https://ror.org/046fm7598,JP,Maebashi,Gunma University,education
-0.9277609153305301,https://ror.org/01k9bj230,JP,Hino,Jissen Women's University,education
-0.9277609153305301,https://ror.org/01nw25822,JP,Toyota,"National Institute of Technology, Toyota College",education
-0.9277609153305301,https://ror.org/02v1sf687,JP,Kochi,University of Kochi,education
-0.9277609153305301,https://ror.org/03dhz6n86,JP,Yokosuka,Kanagawa University of Human Services,education
-0.9277609153305301,https://ror.org/03hv1ad10,JP,Akita,Akita University,education
-0.9277609153305301,https://ror.org/04mfefe23,JP,Kyoto,Kyoto Notre Dame University,education
-0.9277609153305301,https://ror.org/05bhada84,JP,Ikoma,Nara Institute of Science and Technology,education
-0.9516441090502347,https://ror.org/01nckkm68,JP,Tokyo,Sophia University,education
-0.9585565626216869,https://ror.org/02rqvrp93,JP,Tokyo,Meiji University,education
-0.9730055420254518,https://ror.org/02qf2tx24,JP,Nishinomiya,Kwansei Gakuin University,education
-0.975829089601241,https://ror.org/01zwcys39,JP,Tokyo,Meiji Gakuin University,education
-0.990051842489145,https://ror.org/05n7t1e46,JP,Machida,Wako University,education
-0.9954063968368256,https://ror.org/04cd75h10,JP,Morioka,Iwate University,education
-1.0057599711554635,https://ror.org/058h74p94,JP,Nagasaki,Nagasaki University,education
-1.0155034340871933,https://ror.org/04j7mzp05,JP,Takamatsu,Kagawa University,education
-1.0171446907609665,https://ror.org/059d6yn51,JP,Tokyo,Toyo University,education
-1.0536439483950764,https://ror.org/03zjb7z20,JP,Fukushima,Fukushima University,education
-1.057310389401967,https://ror.org/03ss88z23,JP,Kagoshima,Kagoshima University,education
-1.0585707503968889,https://ror.org/00vmdr162,JP,Tokyo,Kyoritsu Women's University,education
-1.0585707503968889,https://ror.org/02yz8wm13,JP,Tokyo,Tokyo Future University,education
-1.0586094838198312,https://ror.org/01w6wtk13,JP,Shizuoka,Shizuoka University,education
-1.0586094838198312,https://ror.org/00n3e1d98,JP,Takasaki,Takasaki University of Health and Welfare,education
-1.0586094838198312,https://ror.org/01cpxhg33,JP,Nisshin,Nagoya University of Arts and Sciences,education
-1.0586094838198312,https://ror.org/02e4qbj88,JP,Saitama,National Defense Medical College,education
-1.0586094838198312,https://ror.org/02evnh647,JP,Saitama,Saitama University,education
-1.0586094838198312,https://ror.org/0480pdg65,JP,Shizuoka,Shizuoka Eiwa Gakuin University,education
-1.0586094838198312,https://ror.org/04dt6bw53,JP,Tokyo,Tokyo City University,education
-1.0691694663615317,https://ror.org/03qvqb743,JP,Hachiōji,Chuo University,education
-1.0760978124386633,https://ror.org/005pdtr14,JP,Tsukuba,Japan International Research Center for Agricultural Sciences,facility
-1.0893918187964617,https://ror.org/02znffm54,JP,Osaka,Osaka Institute of Technology,education
-1.091096203275045,https://ror.org/02sqfdy44,JP,Satsumasendai,Kagoshima Immaculate Heart University,education
-1.0915474927642765,https://ror.org/03zyp6p76,JP,Yokohama,Yokohama National University,education
-1.1245807648158133,https://ror.org/01fxdkm29,JP,Kyoto,Doshisha University,education
-1.1279060494882105,https://ror.org/00z9wtp09,JP,Okazaki,Aichi Shukutoku University,education
-1.1279060494882105,https://ror.org/042b6j696,JP,Nagoya,Nanzan University,education
-1.1330871659828214,https://ror.org/021a26605,JP,Tokyo,Tokyo University of Technology,education
-1.1402007831907097,https://ror.org/03xg1f311,JP,Suita,Kansai University,education
-1.14326848950708,https://ror.org/01hvx5h04,JP,Osaka,Osaka Metropolitan University,education
-1.1618115644978275,https://ror.org/05bx1gz93,JP,Utsunomiya,Utsunomiya University,education
-1.1643531961741913,https://ror.org/0136tgd19,JP,Tokyo,Tokyo College of Welfare,education
-1.1881591172035795,https://ror.org/0151bmh98,JP,Kobe,University of Hyogo,education
-1.1972413485795326,https://ror.org/04h42fc75,JP,Nagoya,Meijo University,education
-1.197280205889203,https://ror.org/00thekh91,JP,Nisshin,Nagoya University of Commerce and Business,education
-1.197280205889203,https://ror.org/02sps0775,JP,Kasugai,Chubu University,education
-1.197280205889203,https://ror.org/05tvatp40,JP,Gifu-shi,Gifu Shotoku Gakuen University,education
-1.200745600656369,https://ror.org/01v1m2411,JP,Kyoto,The Ritsumeikan Trust,education
-1.2075241268944297,https://ror.org/05ptpxn60,JP,Shimonoseki,University of East Asia,education
-1.2075241268944297,https://ror.org/05tc07s46,JP,Matsuyama,Matsuyama University,education
-1.2075638795783614,https://ror.org/00krab219,JP,Tokyo,Nippon Medical School,education
-1.2075638795783614,https://ror.org/02x73b849,JP,Tokyo,University of Electro-Communications,education
-1.2075638795783614,https://ror.org/0370d1z23,JP,Kasugai,Toyoda Gosei (Japan),company
-1.2075638795783614,https://ror.org/03m60k875,JP,Kitakyushu,Kyushu Women's University,education
-1.2075638795783614,https://ror.org/041bf1s37,JP,Yokohama,Kanto Gakuin University,education
-1.2103643718980264,https://ror.org/012tqgb57,JP,Kyoto,Ryukoku University,education
-1.2349200166598675,https://ror.org/001et4e78,JP,Hiroshima,Hiroshima City University,education
-1.243930694353285,https://ror.org/027tyzk91,JP,Tokyo,Tokyo University of Foreign Studies,education
-1.2454629987116748,https://ror.org/00xy44n04,JP,Yamagata,Yamagata University,education
-1.2525748329179063,https://ror.org/03599d813,JP,Tokyo,Ochanomizu University,education
-1.2545086602362057,https://ror.org/0037an472,JP,Uji,Kyoto Bunkyo University,education
-1.2545086602362057,https://ror.org/00skwgg83,JP,Fukuoka,Fukuoka Women's University,education
-1.2545086602362057,https://ror.org/02mqbt594,JP,Sapporo,Hokusei Gakuen University,education
-1.2545086602362057,https://ror.org/03mfefw72,JP,Kitakyushu,The University of Kitakyushu,education
-1.2545086602362057,https://ror.org/04jhcmb20,JP,Kumamoto,Kumamoto Gakuen University,education
-1.2826588937358003,https://ror.org/0244rem06,JP,Matsumoto,Shinshu University,education
-1.2830629519071723,https://ror.org/05kt9ap64,JP,Osaka,Kindai University,education
-1.3055639678738709,https://ror.org/00337p258,JP,Takarazuka,Koshien University,education
-1.3055639678738709,https://ror.org/00nthvx56,JP,Miki,Kansai University of International Studies,education
-1.3055639678738709,https://ror.org/00pbv8y11,JP,Otaru,Otaru University of Commerce,education
-1.3055639678738709,https://ror.org/01703db54,JP,Tsukuba,National Institute of Advanced Industrial Science and Technology,government
-1.3055639678738709,https://ror.org/018v0zv10,JP,Kobe,Kobe Gakuin University,education
-1.3055639678738709,https://ror.org/02std5y37,JP,Chiba,Shukutoku University,education
-1.3055639678738709,https://ror.org/049wrh220,JP,Hashimoto,Hashimoto Municipal Hospital,healthcare
-1.3055639678738709,https://ror.org/04g11bp59,JP,Osaka,Osaka University of Economics,education
-1.3112372598411226,https://ror.org/023v4bd62,JP,Tsukuba,National Agriculture and Food Research Organization,government
-1.3138145818428635,https://ror.org/048rj2z13,JP,Tokyo,"Ministry of Education, Culture, Sports, Science and Technology",government
-1.3391481343452356,https://ror.org/03bwsp312,JP,Kobe,Kobe Shoin Women's University,education
-1.3667232448183388,https://ror.org/01jaaym28,JP,Matsue,Shimane University,education
-1.372809745211594,https://ror.org/04q5p4a74,JP,Tokyo,Seisen University,education
-1.3868658981693571,https://ror.org/0051kz410,JP,Mito,Tokiwa University,education
-1.3888677485097494,https://ror.org/05jk51a88,JP,Tokyo,Nihon University,education
-1.3890594891924415,https://ror.org/05crbcr45,JP,Tokyo,Tokyo University of Agriculture,education
-1.4000735183561028,https://ror.org/0441s6w50,JP,Matsudo,Seitoku University,education
-1.4061614373718778,https://ror.org/04wn7wc95,JP,Nagoya,Nagoya City University,education
-1.4132026974635055,https://ror.org/04j8wth34,JP,Yokohama,Tsurumi University,education
-1.413239396077477,https://ror.org/03thzz813,JP,Saitama,Meikai University,education
-1.439590484458823,https://ror.org/038bgk418,JP,Sōja,Okayama Prefectural University,education
-1.439590484458823,https://ror.org/03weam126,JP,Tokyo,Toyo Eiwa Jogakuin,education
-1.439590484458823,https://ror.org/05t70xh16,JP,Kyoto,Kyoto Sangyo University,education
-1.4494030037702545,https://ror.org/0447kww10,JP,Miyazaki,University of Miyazaki,education
-1.4533381652358737,https://ror.org/00x194q47,JP,Tokyo,Rikkyo University,education
-1.4713893986600721,https://ror.org/03c5e1619,JP,Hiroshima,Yasuda Women's University,education
-1.4714726630722432,https://ror.org/037s2db26,JP,Tokyo,Gakushuin University,education
-1.481635447572909,https://ror.org/02gfhhc90,JP,Tokyo,Komazawa Women's University,education
-1.481635447572909,https://ror.org/039pch476,JP,Tōgane,Josai International University,education
-1.4912455315958622,https://ror.org/03sf6p593,JP,Tokyo,Showa Women's University,education
-1.5051265318665874,https://ror.org/01gaw2478,JP,Tokyo,Teikyo University,education
-1.522083560340056,https://ror.org/04f4wg107,JP,Saga,Saga University,education
-1.5324803792838453,https://ror.org/05snn5v50,JP,Tokyo,National Institute for Defense Studies,government
-1.5357525457570258,https://ror.org/02z1n9q24,JP,Okinawa,University of the Ryukyus,education
-1.5765293271278584,https://ror.org/010hz0g26,JP,Shimotsuke,Jichi Medical University,education
-1.5765293271278584,https://ror.org/013wq3j16,JP,Atsugi,Shohoku College,education
-1.5765293271278584,https://ror.org/015q2z284,JP,Ibaraki,Tsukuba International University,education
-1.5765293271278584,https://ror.org/034zkkc78,JP,Tokyo,Teikyo Heisei University,education
-1.5765293271278584,https://ror.org/03mezqr97,JP,Okayama,Shujitsu University,education
-1.6273900993697576,https://ror.org/02syg0q74,JP,Hirosaki,Hirosaki University,education
-1.637790635521952,https://ror.org/014rqt829,JP,Ebetsu,Rakuno Gakuen University,education
-1.6378295912716077,https://ror.org/001wjeh94,JP,Ebetsu,Hokusho University,education
-1.6378295912716077,https://ror.org/026j3ca82,JP,Sapporo,Hokkaido Research Organization,facility
-1.6378295912716077,https://ror.org/03hja9k84,JP,Sapporo,Fuji Women's University,education
-1.6378295912716077,https://ror.org/04rkxwr48,JP,Fukui-shi,Jin-ai University,education
-1.6427229495227698,https://ror.org/04gpcyk21,JP,Tokyo,Japan Women's University,education
-1.6448773093599198,https://ror.org/01wmx5158,JP,Sendai,Tohoku Bunka Gakuen University,education
-1.6448773093599198,https://ror.org/03aptyv62,JP,Ueda,Nagano University,education
-1.655593659900793,https://ror.org/03fvwxc59,JP,Tokyo,National Center For Child Health and Development,government
-1.6823527316814737,https://ror.org/0135d1r83,JP,Yokohama,Yokohama City University,education
-1.7179839241469073,https://ror.org/009mysd22,JP,Ibaraki,Otemon Gakuin University,education
-1.7179839241469073,https://ror.org/00nqcp204,JP,Niigata,Niigata Seiryo University,education
-1.7179839241469073,https://ror.org/01vj3cz23,JP,Saitama,Dokkyo University,education
-1.7179839241469073,https://ror.org/020peey21,JP,Kobe,Kobe City University of Foreign Studies,education
-1.7179839241469073,https://ror.org/03x874836,JP,Tahara,Tsuru University,education
-1.7179839241469073,https://ror.org/0445phv87,JP,Toyama,University of Toyama,education
-1.7179839241469073,https://ror.org/048nxq511,JP,Tokyo,Tokyo University of Marine Science and Technology,education
-1.7179839241469073,https://ror.org/04bcbax71,JP,Tokyo,Musashino University,education
-1.745576353576707,https://ror.org/05byzd324,JP,Kure,Hiroshima Bunka Gakuen University,education
-1.7559739328090849,https://ror.org/029smmd76,JP,Okazaki,University of Human Environments,education
-1.7659071835937836,https://ror.org/00sjd5653,JP,Ibaraki,Ibaraki University,education
-1.7714685979566618,https://ror.org/05f8a4p63,JP,Tokyo,Tamagawa University,education
-1.8146344394486171,https://ror.org/05t0s7273,JP,Hirakata,Kansai Gaidai University,education
-1.8635784803987248,https://ror.org/012322w18,JP,Tokyo,Otsuma Women's University,education
-1.951720479406053,https://ror.org/01qw7a563,JP,Tokyo,Tokyo Seitoku University,education
-1.951720479406053,https://ror.org/03gsvvm69,JP,Nagoya,Nagoya Gakuin University,education
-1.9730836247818913,https://ror.org/00mrjbj15,JP,Fukuyama,Fukuyama University,education
-2.0058384161909126,https://ror.org/0126xah18,JP,Chiba,Chiba University Hospital,healthcare
-2.066958491096544,https://ror.org/0172hvg27,JP,Toyohashi,Aichi University,education
-2.069247775898682,https://ror.org/05qp61e83,JP,Tokyo,Musashi University,education
-2.091625299556001,https://ror.org/01p7qe739,JP,Tokyo,Tokai University,education
-2.124602920202399,https://ror.org/0264cyj93,JP,Sagamihara,Sagami Women's University,education
-2.1246440411802134,https://ror.org/00smwky98,JP,Tokushima,Tokushima Bunri University,education
-2.1246440411802134,https://ror.org/0210pwe06,JP,Nara-shi,Tezukayama University,education
-2.1246440411802134,https://ror.org/02e2wvy23,JP,Kyoto,Kyoto Tachibana University,education
-2.140281608311301,https://ror.org/03a42q045,JP,Nara-shi,Nara University,education
-2.2008224920217985,https://ror.org/02gn38d51,JP,Sapporo,Hokkaido University of Education,education
-2.252655221855033,https://ror.org/04a698174,JP,Machida,Tokyo Kasei Gakuin University,education
-2.252655221855033,https://ror.org/04hx9jj82,JP,Chiba,Kanda University of International Studies,education
-2.2612927820334976,https://ror.org/04qszbx34,JP,Tokyo,University of the Sacred Heart,education
-2.3680374435884883,https://ror.org/01692sz90,JP,Tokyo,Juntendo University,education
-2.3889462737697014,https://ror.org/02ws33e43,JP,Nonoichi,Kanazawa Institute of Technology,education
-2.413289440717451,https://ror.org/05q041y44,JP,Tokyo,Kokugakuin University,education
-2.535830082539018,https://ror.org/05d0pgx42,JP,Nago,Meio University,education
