OrgSpringRank,OrgID,OrgLocationCountry,OrgLocationDetails,OrgName,OrgType
2.073036006357798,https://ror.org/02st4q439,FR,Gif-sur-Yvette,Institut de Chimie des Substances Naturelles,facility
2.073036006357798,https://ror.org/04xy45965,CN,Wuhan,Tongji Hospital,healthcare
2.073036006357798,https://ror.org/057xmsr27,US,Richmond,Virginia Commonwealth University Medical Center,healthcare
2.0550981622657214,https://ror.org/01xgfaw76,UZ,Tashkent,Academy of Sciences Republic of Uzbekistan,government
2.0421372135405735,https://ror.org/03paakw30,JP,Makurazaki,Jiseikai Welfare Kyusyu Hospital,healthcare
2.041829730976521,https://ror.org/01q496a73,GB,Oxford,MRC Weatherall Institute of Molecular Medicine,facility
2.0373179281584854,https://ror.org/0066qbn28,IN,New Delhi,Inter-University Accelerator Centre,facility
2.0267031398814237,https://ror.org/04jj38x11,US,Los Angeles,West Coast University,education
2.0220692488491987,https://ror.org/00eqwze33,ES,Bilbao,Basque Centre for Climate Change,nonprofit
2.0082796124937237,https://ror.org/03s5jv345,PL,Sosnowiec,Humanitas University in Sosnowiec,education
2.0073537598595235,https://ror.org/009nfym65,IN,Chandigarh,Post Graduate Institute of Medical Education and Research,education
2.0057528997159575,https://ror.org/01bmjkv45,CH,Basel,Friedrich Miescher Institute,facility
1.999894979944176,https://ror.org/03spdpm68,RU,Saint Petersburg,State Marine Technical University of St. Petersburg,education
1.9934618460469027,https://ror.org/03dsd0g48,FR,Gif-sur-Yvette,Laboratoire des Sciences du Climat et de l'Environnement,facility
1.9789633790929984,https://ror.org/036wvdb36,GB,Cambridge,Darwin College,education
1.9772000212260212,https://ror.org/01h7cca57,JP,Sapporo,Sapporo Medical University,education
1.9772000212260212,https://ror.org/035t09566,CR,San José,University of Tourism,education
1.9632593761952402,https://ror.org/011mzb617,KR,Changwon,Masan University,education
1.9614867038812573,https://ror.org/05hfpw879,JP,Chiba,Chiba Institute of Science,education
1.956028803165899,https://ror.org/04ekv3k57,DE,Dresden,Development Bank of Saxony,other
1.956028803165899,https://ror.org/051j7cj03,US,Minot,Minot State University,education
1.9552841432452994,https://ror.org/0531xjy14,IN,Bhuj,Krantiguru Shyamji Krishna Verma Kachchh University,education
1.9540338465225848,https://ror.org/0107w4315,US,Aurora,University of Colorado Health,healthcare
1.9524349993352117,https://ror.org/02fne8r97,PL,Gdynia,Akademia Marynarki Wojennej im. Bohaterów Westerplatte,education
1.9488473985786514,https://ror.org/059et2b68,DZ,Oran,Université Oran 1 Ahmed Ben Bella,education
1.94830277801961,https://ror.org/00wejpz79,JP,Katō,Hyogo University of Teacher Education,education
1.9475137181892663,https://ror.org/00jpq0w62,FR,Tours,Centre Hospitalier Universitaire de Tours,healthcare
1.9443834369300899,https://ror.org/02dn7x778,FR,Besançon,Université Bourgogne Franche-Comté,education
1.9443834369300899,https://ror.org/05ngeh012,US,Bridgeview,Northwestern College - Illinois,education
1.9388823006285882,https://ror.org/00r8w8f84,MA,Rabat,Mohammed V University,education
1.9384878090244684,https://ror.org/02ffca462,RS,Belgrade,Megatrend University,education
1.930100212118403,https://ror.org/03s5z5x70,FR,Villeurbanne,Institute of Analytical Sciences,facility
1.9211579266514927,https://ror.org/042949r55,FR,Paris,HESAM Université,education
1.9191690964648218,https://ror.org/02nwxzm09,US,Lansing,Lansing Community College,education
1.912317002744614,https://ror.org/05060sz93,SI,Ljubljana,Jožef Stefan Institute,facility
1.9076298492676227,https://ror.org/03wfqwh68,US,Durham,Duke University Health System,education
1.9054561071231686,https://ror.org/045x2ah69,IT,Castellanza,University Carlo Cattaneo,education
1.9054561071231686,https://ror.org/05aspc753,IT,Milan,Mario Negri Institute for Pharmacological Research,nonprofit
1.9005037401824891,https://ror.org/00v5gqm66,CN,Beijing,China Institute of Atomic Energy,facility
1.8961254791364155,https://ror.org/02rv3w387,PT,Lisbon,Universidade Aberta,education
1.8918685828392396,https://ror.org/00pz2dk38,US,Costa Mesa,Orange Coast College,education
1.8914496248279,https://ror.org/03e62d071,US,Portland,Oregon Health & Science University School of Medicine,other
1.8813803154718738,https://ror.org/05ptzph62,IT,Turin,International University College of Turin,education
1.8812462233186675,https://ror.org/039p8pn96,US,La Crosse,Viterbo University,education
1.8802437893274588,https://ror.org/05yb3w112,SG,Singapore,Singapore-MIT Alliance for Research and Technology,education
1.8791946271915925,https://ror.org/00fdnsr88,US,"Washington, D.C.",Strayer University,education
1.8791946271915925,https://ror.org/04h9z0906,US,Charlotte,Central Piedmont Community College,education
1.879056080537567,https://ror.org/02kk3dq58,US,Bismarck,United Tribes Technical College,education
1.8775371917301182,https://ror.org/03s68kq02,US,El Cajon,Grossmont Cuyamaca Community College District,education
1.8719979458024443,https://ror.org/00yd8np83,US,La Jolla,National University System,education
1.8719979458024443,https://ror.org/052m3x230,US,Baton Rouge,Louisiana Community and Technical College System,education
1.8620983668009607,https://ror.org/01600wh70,US,Toledo,University of Toledo Medical Center,healthcare
1.8620983668009607,https://ror.org/019pkg396,US,Toledo,Mercy College of Ohio,education
1.8620983668009607,https://ror.org/046ekqm80,US,Versailles,Kentucky Community and Technical College System,education
1.8604077919983295,https://ror.org/007ygn379,CH,Genève,Graduate Institute of International and Development Studies,education
1.8596529397608645,https://ror.org/02kz5f065,CA,Medicine Hat,Medicine Hat College,education
1.8564620263316582,https://ror.org/01vxfm326,HU,Budapest,Corvinus University of Budapest,education
1.8559982824510277,https://ror.org/05jme6y84,IR,Tehran,University of Social Welfare and Rehabilitation Sciences,education
1.852713914478655,https://ror.org/01w885875,HU,Gödöllő,National Agricultural Research and Innovation Centre,facility
1.8508432701547175,https://ror.org/031my5009,MY,Kuala Lumpur,Asia e University,education
1.8508432701547175,https://ror.org/04tk2gy88,US,Gainesville,University of Florida Health,education
1.846627153831313,https://ror.org/008appn90,NL,Maastricht,University College Maastricht,education
1.846627153831313,https://ror.org/02v6aqf52,CA,Victoria,Camosun College,education
1.8423709429564432,https://ror.org/03hc6ex92,MX,Guanajuato,"Secretaría de Innovación, Ciencia y Educación Superior",government
1.8302765489200803,https://ror.org/04cg1fd02,US,Wilkesboro,Wilkes Community College,education
1.8209714964098622,https://ror.org/034tqw466,RU,Groznyy,Grozny State Oil Technical University named after Academician MD Millionshtchikov,education
1.8197092385143068,https://ror.org/02r11sv96,IE,Dublin,Free University of Ireland,education
1.8146798071773151,https://ror.org/016bbv872,US,Philadelphia,Hahnemann University Hospital,healthcare
1.8130168418827257,https://ror.org/01vme4277,US,Albany,Albany State University,education
1.806252586697379,https://ror.org/05gd1cs26,QA,Doha,Doha Institute for Graduate Studies,education
1.806128312002142,https://ror.org/03paz2a60,RU,Moscow,Moscow Polytechnic University,education
1.8051502555538887,https://ror.org/05grdyy37,NL,Amsterdam,Amsterdam University Medical Centers,healthcare
1.8043546860275965,https://ror.org/02p97w646,DZ,Oran,École Nationale Polytechnique d'Oran,education
1.8025036174112001,https://ror.org/03b657f73,JP,Kōryō Chō,Kio University,education
1.8025036174112001,https://ror.org/051smb947,JP,Nagasaki,Nagasaki Institute of Applied Science,education
1.7959360464122596,https://ror.org/051qv3667,ES,Santa Oliva,Applus+ IDIADA (Spain),company
1.7930379287881786,https://ror.org/05q5pk319,DE,Dresden,Hochschule für Technik und Wirtschaft Dresden – University of Applied Sciences,education
1.7890994335067263,https://ror.org/01k6vxj52,RU,Omsk,Omsk State University,education
1.7841766796947351,https://ror.org/02zc5r772,AU,Box Hill,Box Hill Institute,education
1.781200821219969,https://ror.org/04skph061,US,Albuquerque,University of New Mexico Hospital,healthcare
1.7811273448634521,https://ror.org/05bbfzp96,CN,Harbin,Harbin Welding Institute,facility
1.778547377268971,https://ror.org/02qma2225,US,Harrogate,Lincoln Memorial University,education
1.7640534835993467,https://ror.org/01szjkb47,DE,Buxtehude,Implantcast (Germany),company
1.7608535889584234,https://ror.org/01s1a1r54,RO,Iaşi,Ion Ionescu de la Brad University of Agricultural Sciences and Veterinary Medicine of Iași,education
1.760306105778404,https://ror.org/01p3wmk50,US,Omaha,College of Saint Mary,education
1.760306105778404,https://ror.org/05x9yy985,US,Mount Olive,University of Mount Olive,education
1.758551792738829,https://ror.org/05d6xwf62,US,Parker,Rocky Vista University,education
1.7580363546507745,https://ror.org/0470b8t84,US,Minneapolis,Capella University,education
1.756178025981894,https://ror.org/01q1y4t48,US,Blacksburg,Virginia Tech - Wake Forest University School of Biomedical Engineering & Sciences,education
1.7552425400193736,https://ror.org/00k3ayt93,US,Wayne,William Paterson University,education
1.753747091921765,https://ror.org/04svrh266,CN,Xi'an,Northwest Institute of Nuclear Technology,facility
1.7536679263828288,https://ror.org/00h9jrb69,CL,Valparaíso,University of Valparaíso,education
1.7499402938359365,https://ror.org/02hpadn98,DE,Bielefeld,Bielefeld University,education
1.7496783116406533,https://ror.org/04s36qm86,RU,Chelyabinsk,Chelyabinsk State University,education
1.7495400581109761,https://ror.org/00em04n91,RU,Moscow,Moscow State University of Civil Engineering,education
1.7400319489416813,https://ror.org/05m031e17,CU,Cienfuegos,University of Cienfuegos,education
1.739740589979473,https://ror.org/052em3f88,US,Kansas City,Kansas City University,education
1.737871099296008,https://ror.org/04jscf286,US,Ottawa,Ottawa University,education
1.733018338240497,https://ror.org/02r3nf527,IN,Mumbai,IITB-Monash Research Academy,education
1.7273549533372388,https://ror.org/05f8ce979,UA,Kharkiv,Ukrainian State University of Railway Transport,education
1.7246422003857946,https://ror.org/04yhxmc54,US,Valley,Southern Union State Community College,education
1.721886863336723,https://ror.org/00zhs8v21,CU,Ciego de Ávila,University of Ciego de Ávila,education
1.7204951517826208,https://ror.org/03ymvkx94,US,Amarillo,Texas Tech University Health Sciences Center,healthcare
1.7196188469900202,https://ror.org/03pcc9z86,FR,Besançon,University of Franche-Comté,education
1.7129334112724452,https://ror.org/01gbppd30,FR,Vandœuvre-lès-Nancy,Dynamique des Génomes et Adaptation Microbienne,facility
1.7129334112724452,https://ror.org/03t0ryx68,ES,Vitoria-Gasteiz,CIC energiGUNE,nonprofit
1.7129334112724452,https://ror.org/04yc2e502,FR,Vandœuvre-lès-Nancy,Ingénierie Moléculaire et Physiopathologie Articulaire,facility
1.7129334112724452,https://ror.org/05350h943,DE,Bonn,Center of Advanced European Studies and Research,facility
1.7102612358905456,https://ror.org/01pbhra64,US,Atlanta,Morehouse School of Medicine,education
1.708235636092154,https://ror.org/01x3t1868,CA,Ottawa,Saint Paul University,education
1.706510166152536,https://ror.org/02ks8qq67,HU,Budapest,Hungarian Academy of Sciences,government
1.7060975795900044,https://ror.org/00vk44673,UA,Mykolayiv,Petro Mohyla Black Sea National University,education
1.7037331481010907,https://ror.org/05269d038,CN,Beijing,China National Petroleum Corporation (China),company
1.701325513361836,https://ror.org/02e2yc259,DZ,Médéa,University Yahia Fares of Medea,education
1.6951663585420298,https://ror.org/05wy2at76,IN,New Delhi,Engineers India (India),company
1.689071738453105,https://ror.org/033byn085,GB,Cirencester,Royal Agricultural University,education
1.689071738453105,https://ror.org/039t93g49,CH,Frick,Forschungsinstitut für Biologischen Landbau,nonprofit
1.688252310644775,https://ror.org/03f077y84,LV,Jelgava,Latvia University of Life Sciences and Technologies,education
1.6857392100942115,https://ror.org/051wgfj58,GB,Aberystwyth,"Institute of Biological, Environmental and Rural Sciences",education
1.6856818883782114,https://ror.org/015qjqf64,DE,Hannover,"University of Veterinary Medicine Hannover, Foundation",education
1.6843084362093952,https://ror.org/02f0psx94,JP,Kodaira,Polytechnic University,education
1.6793254690799704,https://ror.org/03ps5d564,US,Boston,Boston University School of Medicine,education
1.6783702976059842,https://ror.org/016f61126,PL,Lublin,Medical University of Lublin,education
1.6741746653346044,https://ror.org/02k9vew78,FR,Nice,Nice Sophia Antipolis University,education
1.6732370271622834,https://ror.org/04nmbd607,CO,Montería,University of Córdoba,education
1.672003166848332,https://ror.org/000z9nb11,CN,Chengdu,"Chengdu Branch, Chinese Academy of Sciences",facility
1.6689231911863665,https://ror.org/05ap66461,US,Cleveland,University School,education
1.6688435752561126,https://ror.org/025602r80,IT,Pisa,Sant'Anna School of Advanced Studies,education
1.6685949539215537,https://ror.org/002kn6n54,BE,Brussels,Brussels School of International Studies,education
1.6606933983446746,https://ror.org/00jjeh629,US,Cambridge,Harvard–MIT Division of Health Sciences and Technology,education
1.649534016979536,https://ror.org/05cka2t18,BG,Sofia,Agricultural Academy,government
1.6480112889294576,https://ror.org/037qxb619,IE,Dublin,Institute of Technology Tallaght,education
1.6469463532180515,https://ror.org/007eyd925,CN,Tianjin,Tianjin University of Sport,education
1.645928706346735,https://ror.org/013cjyk83,FR,Paris,Université Paris Sciences et Lettres,education
1.6318395801967698,https://ror.org/05n545h05,US,Austin,St. Edward's University,education
1.6314259916517466,https://ror.org/02g2sh456,DE,Schwäbisch Gmünd,University of Education Schwaebisch Gmuend,education
1.6275087076866817,https://ror.org/05fnn5020,IN,Mumbai,Shreemati Nathibai Damodar Thackersey Women's University,education
1.6213240281825043,https://ror.org/02p3y5t84,IR,Tehran,Materials and Energy Research Center,facility
1.6156406437270565,https://ror.org/00yp5c433,UA,Kharkiv,"National Technical University ""Kharkiv Polytechnic Institute""",education
1.6135242535447285,https://ror.org/01rpmzy83,PR,Bayamon,Central University of the Caribbean,education
1.6104096020818026,https://ror.org/0498ekt05,BR,Petrópolis,Laboratório Nacional de Computação Científica,government
1.609475958760495,https://ror.org/03ymk3103,US,Seattle,University of Washington School of Medicine,other
1.605274465495017,https://ror.org/04cz2sw33,DK,Copenhagen,Geocenter Denmark,other
1.6049192689126655,https://ror.org/05vy8np18,PL,Krakow,University School of Physical Education in Kraków,education
1.6019845607197194,https://ror.org/05t8xvx87,CN,Beijing,Chinese Research Academy of Environmental Sciences,nonprofit
1.6009044047100565,https://ror.org/00v0y5771,FR,Châtenay-Malabry,École Centrale Paris,education
1.598350807481644,https://ror.org/03d1maw17,BE,Namur,University of Namur,education
1.5979486401958358,https://ror.org/05twwhs70,CN,Beijing,State Grid Corporation of China (China),company
1.597712601319887,https://ror.org/034pm2g80,US,Dallas,Dallas County Community College District,education
1.5923177615455886,https://ror.org/01qxhf360,US,Saint Paul,Concordia University,education
1.5916959259246122,https://ror.org/03ta25k06,BR,Anápolis,Universidade Estadual de Goiás,education
1.5894285108602098,https://ror.org/043wmc583,FR,Montpellier,Institut de Génomique Fonctionnelle,facility
1.5884602438874345,https://ror.org/050927w19,US,Atlanta,Mercer University,education
1.5881874271705816,https://ror.org/00g2qdz89,AR,Buenos Aires,Universidad de la Ciudad de Buenos Aires,education
1.5876441994617243,https://ror.org/011gakh74,AR,Tandil,Universidad Nacional del Centro de la Provincia de Buenos Aires,education
1.5838754869516458,https://ror.org/03ekhbz91,CN,Wuhan,Renmin Hospital of Wuhan University,healthcare
1.5789366885976739,https://ror.org/00myn0z94,FR,Rennes,Institut de Recherche en Informatique et Systèmes Aléatoires,facility
1.5756961074120754,https://ror.org/053rcsq61,IN,Ghaziabad,Academy of Scientific and Innovative Research,education
1.5746879915243799,https://ror.org/02xyaf767,BE,Diepenbeek,Transnational University Limburg,education
1.5724910846796847,https://ror.org/00kz6qq24,IN,Kolkata,S.N. Bose National Centre for Basic Sciences,facility
1.5700047244092765,https://ror.org/04e602778,US,Maryville,Maryville College,education
1.5667230644523844,https://ror.org/05w4ste42,CA,Victoria,Royal Roads University,education
1.5664395032264182,https://ror.org/04ec26n40,TH,Bangkok,Saint John's University,education
1.564486475751852,https://ror.org/013yean28,FR,Montpellier,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",facility
1.5613949025833873,https://ror.org/01k4yrm29,KR,Daejeon,Korea Institute of Science & Technology Information,facility
1.55943023537469,https://ror.org/05n07wm39,US,Denver,Colorado Community College System,education
1.5575740336265023,https://ror.org/01k40cz91,FR,Caen,Normandie Université,education
1.5556920559430167,https://ror.org/03rh3e906,IN,New Delhi,TERI University,education
1.5548039733880088,https://ror.org/006sgpv47,MA,Agadir,Université Ibn Zohr,education
1.5524026178364663,https://ror.org/03aydme10,IT,Pisa,Scuola Normale Superiore,education
1.5515271234920907,https://ror.org/03btvgn05,FR,Lille,University of Lille Nord de France,education
1.5464901372391646,https://ror.org/03gcbhc33,FR,Rueil-Malmaison,IFP Énergies nouvelles,facility
1.5460761811934922,https://ror.org/04y8cs423,FR,Paris,Mines Paris - PSL,education
1.544808511529428,https://ror.org/05r0ccb59,FR,Vaulx-en-Velin,École Nationale des Travaux Publics de l'État,education
1.542741909646904,https://ror.org/0199hds37,FR,Villetaneuse,Université Sorbonne Paris Nord,education
1.5425127477421716,https://ror.org/00n7gwn90,FR,Gif-sur-Yvette,Supélec,education
1.5423279347884793,https://ror.org/05fe7ax82,FR,Paris,Sciences Po,facility
1.5403773878251268,https://ror.org/00wh4bp03,FR,Montpellier,University of Montpellier 2,education
1.5367717615917256,https://ror.org/02r4nmf56,US,San Jose,International Technological University,education
1.5364357444805474,https://ror.org/057bp1234,US,Worcester,Massachusetts College of Pharmacy and Health Sciences,education
1.5359089228557246,https://ror.org/036smcz74,DE,Vallendar,Vinzenz Pallotti University,education
1.5359089228557246,https://ror.org/03z3mg085,AT,Salzburg,Paracelsus Medical University,education
1.5332265956302389,https://ror.org/03sf55932,DZ,Annaba,Badji Mokhtar University,education
1.5262535259513643,https://ror.org/04f7vj627,RS,Kragujevac,University of Kragujevac,education
1.5217135677473939,https://ror.org/023m5rq87,MX,Mexico City,National Pedagogic University,education
1.51924362603245,https://ror.org/03c9fpk55,KR,Cheongju-si,Korea National University of Education,education
1.50175347302617,https://ror.org/02w9cdh50,IN,Thiruvananthapuram,"Indian Institute of Information Technology and Management, Kerala",education
1.501067213795083,https://ror.org/02cp04407,FR,Limoges,University of Limoges,education
1.5000130268608236,https://ror.org/033cvvt68,KZ,Almaty,Kazakh National Agrarian Research University,education
1.4944207159473468,https://ror.org/0031wrj91,IT,Florence,European University Institute,education
1.4903031151137638,https://ror.org/01hnk0667,HU,Budapest,Zrínyi Miklós National Defence University,education
1.489795825257472,https://ror.org/00q2w1j53,IN,Kolkata,Indian Statistical Institute,education
1.4869608241889196,https://ror.org/03n20pp93,IN,Rewa,Awadhesh Pratap Singh University,education
1.4867496319781626,https://ror.org/01r4bn552,BE,Sint-Genesius-Rode,Von Karman Institute for Fluid Dynamics,nonprofit
1.4854756114436807,https://ror.org/056tb7j80,AR,Córdoba,Universidad Nacional de Córdoba,education
1.4854691038189574,https://ror.org/00rg70c39,IT,Rome,Agostino Gemelli University Polyclinic,healthcare
1.4834948408785946,https://ror.org/04n0g0b29,ES,Barcelona,Pompeu Fabra University,education
1.4802599866942585,https://ror.org/033zpbv42,RU,Moscow,Moscow Aviation Institute,education
1.4756502183058948,https://ror.org/03hypw319,FR,Reims,University of Reims Champagne-Ardenne,education
1.4747317022262871,https://ror.org/05078rg59,IN,Chennai,Institute of Mathematical Sciences,facility
1.4733252810695687,https://ror.org/04zx3rq17,TW,Tainan,National Cheng Kung University Hospital,healthcare
1.47039599766151,https://ror.org/05r42kg44,LT,Vilnius,Vilnius Academy of Arts,education
1.457822651166471,https://ror.org/05crjpb27,IT,Milan,Bocconi University,education
1.4569845568319126,https://ror.org/004v5tb85,IR,Tehran,"Ministry of Science, Research and Technology",government
1.456094955021249,https://ror.org/02qp2hh41,US,Minneapolis,Walden University,education
1.4551599763668803,https://ror.org/01fvbaw18,ES,Valladolid,Universidad de Valladolid,education
1.4540572363583473,https://ror.org/028rypz17,FR,Orsay,University of Paris-Sud,education
1.4530795625318664,https://ror.org/03wcn4h12,CN,Qingyang,Longdong University,education
1.4514192856794959,https://ror.org/05s3ca234,BD,Dhaka,Bangladesh Open University,education
1.4513792212214456,https://ror.org/02wj89n04,MA,Kenitra,Université Ibn-Tofail,education
1.4508764486893484,https://ror.org/01r9z8p25,ES,San Cristóbal de La Laguna,Universidad de La Laguna,education
1.4502503078221254,https://ror.org/03x42jk29,FR,Champs-sur-Marne,Université Gustave Eiffel,education
1.4492645036907925,https://ror.org/03wejsv15,IN,New Delhi,Ministry of Defence,government
1.4477861601048345,https://ror.org/0267nkd62,GB,York,Higher Education Academy,education
1.4419881261024576,https://ror.org/021018s57,ES,Barcelona,Universitat de Barcelona,education
1.4405786884973346,https://ror.org/02fha3693,GB,Leicester,University Hospitals of Leicester NHS Trust,healthcare
1.4369660035321388,https://ror.org/042tfbd02,FR,Palaiseau,Institut Polytechnique de Paris,education
1.4318503480885727,https://ror.org/0442zbe52,PT,Funchal,Universidade da Madeira,education
1.4292336160031878,https://ror.org/00jjx8s55,FR,Paris,Atomic Energy and Alternative Energies Commission,government
1.4280597930826515,https://ror.org/02e22ra24,IN,Bengaluru,Ashoka Trust for Research in Ecology and the Environment,facility
1.4251418067502768,https://ror.org/0398ex766,RU,Saint Petersburg,Saint Petersburg State University of Economics,education
1.4224980046546551,https://ror.org/01e5ckr65,RU,St Petersburg,Herzen University,education
1.4195849644303726,https://ror.org/03xay8k75,RO,Constanţa,Constanta Maritime University,education
1.4189579437008453,https://ror.org/001hz7s79,US,Atlanta,Emory University School of Medicine,other
1.4152649400546424,https://ror.org/0372t5741,JP,Gifu-shi,Gifu Pharmaceutical University,education
1.4080723766579224,https://ror.org/00nb6mq69,TH,Bangkok,Chulabhorn Research Institute,facility
1.4064538511364844,https://ror.org/057w15z03,NL,Rotterdam,Erasmus University Rotterdam,education
1.404241445375309,https://ror.org/007t3j908,LT,Kaunas,Aleksandras Stulginskis University,education
1.4035169935546135,https://ror.org/05xwcq167,MX,Mexicali,Universidad Autónoma de Baja California,education
1.4032539605973988,https://ror.org/04jztag35,CN,Beijing,Peking Union Medical College Hospital,healthcare
1.4009098246781868,https://ror.org/041xs8a23,US,Chapel Hill,University of North Carolina School of Medicine,other
1.3983232339160392,https://ror.org/0174shg90,ES,Badajoz,Universidad de Extremadura,education
1.392272953112718,https://ror.org/04y3rfg91,IN,Gandhinagar,Central University of Gujarat,education
1.3896255146720424,https://ror.org/00thqtb16,US,Omaha,University of Nebraska Medical Center,healthcare
1.3851368184806554,https://ror.org/016tyxe19,US,Las Vegas,New Mexico Highlands University,education
1.3799121633776827,https://ror.org/04a711r87,ZA,Pretoria,South African Nuclear Energy Corporation (South Africa),company
1.3789074959243985,https://ror.org/01k8fm112,DE,Munich,Universität Bayern,education
1.3784270511713792,https://ror.org/01me6gb93,LT,Kaunas,Kaunas University of Technology,education
1.3772025897337365,https://ror.org/043nxc105,ES,Valencia,Universitat de València,education
1.3756908684561937,https://ror.org/01gmqr298,IT,Milan,Vita-Salute San Raffaele University,education
1.3755569924919377,https://ror.org/05r78ng12,ES,Ciudad Real,University of Castilla-La Mancha,education
1.3737468663790047,https://ror.org/03j4zvd18,IT,Rome,Foro Italico University of Rome,education
1.3733710745515262,https://ror.org/03tc05689,IT,Potenza,University of Basilicata,education
1.3727447447922065,https://ror.org/02ktfxs54,IN,Pollachi,Nallamuthu Gounder Mahalingam College,education
1.3718838206822739,https://ror.org/04jhswv08,BR,Rio de Janeiro,Fundação Oswaldo Cruz,facility
1.3711748018138106,https://ror.org/0491yz035,IN,Kolkata,Saha Institute of Nuclear Physics,facility
1.3672466535552483,https://ror.org/00pyqav47,CZ,Ostrava,University of Ostrava,education
1.3672466535552483,https://ror.org/039gdg280,DE,Stuttgart,Stuttgart University of Applied Sciences,education
1.3669188720242627,https://ror.org/036p1cm16,IN,Bīdar,Karnataka Veterinary Animal and Fisheries Sciences University,education
1.366680058537882,https://ror.org/00f54p054,US,Stanford,Stanford University,education
1.3632234426575114,https://ror.org/02v40vz65,RU,Belgorod,Belgorod State Technological University,education
1.3613043229651194,https://ror.org/03kzpe032,IN,Baddi,IEC University,education
1.3605686536537571,https://ror.org/0001fmy77,IT,Macerata,University of Macerata,education
1.3601999711867698,https://ror.org/01jdpyv68,DE,Saarbrücken,Saarland University,education
1.3587721843693747,https://ror.org/02p0gd045,ES,Madrid,Universidad Complutense de Madrid,education
1.3584708709091997,https://ror.org/05bvvtk87,IN,Allahābād,Nehru Gram Bharti University,education
1.35708435449438,https://ror.org/00ne6sr39,ES,Bilbao,Universidad de Deusto,education
1.3568825222195957,https://ror.org/02aj0kh94,FR,Grenoble,Joseph Fourier University,education
1.3556089351804597,https://ror.org/00wmm6v75,LB,Beirut,American University of Beirut Medical Center,healthcare
1.3542833977733286,https://ror.org/002t25c44,FR,Paris,Université Paris 1 Panthéon-Sorbonne,education
1.3540609240539987,https://ror.org/01qtasp15,DE,Garching bei München,European Southern Observatory,facility
1.3536234217128582,https://ror.org/039965637,SK,Košice,University of Pavol Jozef Šafárik,education
1.351707783087972,https://ror.org/04waphv22,IN,Chennai,Tamil Nadu Veterinary and Animal Sciences University,education
1.3515247015869594,https://ror.org/05q9m0937,AT,Klagenfurt,University of Klagenfurt,education
1.34940193329391,https://ror.org/05a0dhs15,FR,Paris,École Normale Supérieure - PSL,other
